﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分（類別）,車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
10215,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,8,15,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B12,,,1,,9,,,8,,1,13,4,120.62937,24.183622,3
10216,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,8,16,臺中市,大雅區,0,1,0,7,1,6,30,11,9,1,5,4,6,6,4,4,10,5,5,1,17,2,9,1,1,C03,7,9,1,10,2,11,,7,7,1,13,4,120.655208,24.209285,2
10217,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,8,16,臺中市,北屯區,0,1,0,7,2,6,50,3,2,1,5,4,6,6,4,4,4,3,5,2,17,3,10,1,1,C03,7,6,1,10,1,16,,34,34,1,6,4,120.700705,24.170079,2
10218,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,8,18,臺中市,大雅區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,20,,1,12,4,120.655052,24.215687,3
10219,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,8,18,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,7,,1,13,4,120.608597,24.154555,3
10220,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,8,18,臺中市,太平區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,9,4,5,1,16,3,10,1,1,C03,7,6,2,19,2,11,,84,84,1,6,4,120.739418,24.157192,2
10221,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,8,19,臺中市,南區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,2,,11,11,1,12,4,120.659333,24.113179,2
10222,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,8,19,臺中市,南區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,13,2,9,1,1,C03,7,9,1,10,2,11,,7,7,1,12,4,120.659333,24.113179,2
10223,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,8,22,臺中市,烏日區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,1,1,10,4,4,2,12,3,10,3,1,B03,7,9,1,8,2,2,,84,84,1,6,4,120.641611,24.115441,2
10224,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,8,22,臺中市,清水區,0,1,0,7,3,6,50,13,7,1,5,4,6,6,4,4,9,4,4,2,12,3,10,3,1,B03,7,9,1,8,2,6,,8,8,1,12,4,120.559541,24.274996,2
10225,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,8,23,臺中市,南區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,9,1,1,C03,7,9,1,9,2,11,,15,15,1,12,4,120.656158,24.130789,2
10226,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,8,23,臺中市,南屯區,0,0,0,7,,,40,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,77,,1,6,4,120.650457,24.150074,3
10227,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,8,25,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,8,,1,12,4,120.694456,24.111441,3
10228,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,8,28,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,84,,1,13,4,120.673818,24.167096,3
10229,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,8,29,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,C03,,,1,,2,,,42,,1,12,4,120.730602,24.150579,3
10230,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,8,30,臺中市,東區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,13,2,9,1,1,C03,7,9,1,10,2,11,,7,7,1,12,4,120.684219,24.132482,2
10231,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,8,30,臺中市,北屯區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,1,4,5,2,12,2,9,2,1,C04,7,9,3,19,2,11,,43,43,1,6,4,120.700691,24.17937,2
10232,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,8,32,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B01,,,1,,2,,,59,59,1,6,4,120.705209,24.136107,3
10233,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,8,40,臺中市,北區,0,2,0,7,2,6,30,4,2,1,5,4,6,6,4,4,10,5,5,2,15,2,9,1,1,C03,7,9,1,10,2,14,,20,20,1,13,4,120.683255,24.157317,2
10234,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,8,41,臺中市,大雅區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,1,1,5,4,4,1,16,3,10,3,1,B03,7,5,1,8,2,5,,20,20,1,13,4,120.629595,24.208695,2
10235,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,8,41,臺中市,西屯區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,13,2,9,1,1,C03,7,9,1,10,2,11,12,7,7,1,12,4,120.620195,24.187171,2
10236,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,8,45,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,35,,2,12,4,120.650576,24.120293,3
10237,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,8,45,臺中市,東區,0,2,0,7,3,9,80,13,9,1,5,4,6,6,4,4,3,5,5,2,13,2,9,5,4,A01,7,9,1,8,2,1,,7,7,1,6,4,120.708419,24.134347,2
10238,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,8,45,臺中市,東區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,13,2,9,2,1,C03,7,9,1,10,2,11,14,84,84,1,12,4,120.699599,24.144886,2
10239,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,8,46,臺中市,北區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,9,5,5,2,16,2,9,2,1,C03,7,9,1,10,2,12,,84,84,1,12,4,120.685191,24.155698,2
10240,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,8,51,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,49,,1,12,4,120.669354,24.162713,3
10241,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,8,52,臺中市,北屯區,0,0,0,7,,,40,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,59,,1,12,4,120.683052,24.200798,3
10242,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,8,54,臺中市,東區,0,1,0,7,2,6,50,3,2,1,5,4,6,6,4,4,10,5,5,2,16,2,9,1,1,C03,7,5,3,19,2,14,,85,85,1,12,4,120.696554,24.128957,2
10243,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,8,55,臺中市,東區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,9,1,1,C03,7,9,1,10,2,11,,4,4,1,12,4,120.687598,24.143394,2
10244,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,8,55,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,7,,10,,,85,,1,6,4,120.642021,24.13953,3
10245,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,8,56,臺中市,大雅區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,8,,1,13,4,120.671403,24.215777,3
10246,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,8,57,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,30,,,,,B03,,,1,,1,,,59,59,1,12,4,120.708665,24.188511,3
10247,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,8,58,臺中市,北屯區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,1,1,10,5,5,2,13,2,9,2,1,C03,7,9,1,10,2,11,,7,7,1,6,4,120.674478,24.203097,2
10248,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,8,59,臺中市,北屯區,0,1,0,7,2,6,40,4,2,1,5,4,6,6,2,1,10,5,5,2,12,2,9,2,1,C03,7,9,1,10,2,14,,42,42,1,6,4,120.719325,24.163383,2
10249,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,9,0,臺中市,南區,0,2,0,7,2,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,17,2,9,1,1,C03,7,1,1,10,2,14,,51,51,1,12,4,120.674344,24.127683,2
10250,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,9,0,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,7,,1,12,4,120.642106,24.166653,3
10251,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,9,0,臺中市,神岡區,0,1,0,6,1,6,60,4,1,1,5,4,6,6,1,1,1,4,5,1,13,3,10,5,4,B03,7,9,1,8,2,1,,84,84,1,12,4,120.708962,24.259443,2
10252,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,9,4,臺中市,霧峰區,0,1,0,7,2,6,50,11,9,1,5,4,6,6,4,4,10,5,5,2,18,2,9,1,1,C03,7,6,1,10,2,16,,84,84,1,6,4,120.684583,24.037348,2
10253,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,9,5,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,87,,1,13,4,120.677651,24.14844,3
10254,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,9,5,臺中市,南屯區,0,0,0,7,,,80,,,,,,,,,,,,,,35,,,,,A41,,,1,,2,,,91,,1,12,4,120.623033,24.140267,3
10255,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,9,5,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,87,,1,12,4,120.620127,24.178551,3
10256,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,9,10,臺中市,潭子區,0,0,0,6,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,84,,1,13,4,120.686781,24.210318,3
10257,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,9,13,臺中市,豐原區,0,1,0,7,2,6,50,13,7,1,5,4,6,6,4,4,5,4,4,2,16,3,10,3,1,B03,7,7,1,8,2,2,,40,40,1,12,4,120.744722,24.255281,2
10258,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,9,15,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,50,,1,12,4,120.626978,24.200923,3
10259,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,9,19,臺中市,北屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,3,10,3,1,B03,7,9,1,8,2,5,,84,84,1,12,4,120.693391,24.19284,2
10260,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,9,20,臺中市,沙鹿區,0,0,0,7,,,40,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,8,,1,6,4,120.560443,24.240484,3
10261,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,9,23,臺中市,北屯區,0,1,0,7,2,6,80,13,9,1,5,4,6,6,4,4,1,4,5,2,13,3,10,3,1,B12,7,9,1,4,1,1,,7,58,1,6,4,120.72088,24.173455,2
10262,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,9,25,臺中市,南區,0,0,0,7,,,0,,,,,,,,,,,,,,17,,,,,F01,,,7,,2,,,84,,1,6,4,120.671581,24.126238,3
10263,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,9,25,臺中市,南屯區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,1,1,5,5,4,2,16,3,10,3,1,B03,7,6,1,8,2,5,,11,11,1,12,4,120.614335,24.14375,2
10264,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,9,25,臺中市,太平區,0,1,0,7,3,6,50,11,9,1,5,4,6,6,4,4,5,2,5,1,12,3,10,3,1,A04,7,9,1,1,2,15,,84,84,1,6,4,120.712446,24.123757,2
10265,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,9,30,臺中市,大雅區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,1,,,120.620958,24.234587,3
10266,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,9,36,臺中市,大肚區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,A11,,,1,,9,,,40,40,1,6,4,120.5518,24.136908,3
10267,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,9,44,臺中市,西區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,2,1,10,5,5,2,16,3,10,5,1,B03,7,5,1,8,2,2,,11,11,1,6,4,120.658977,24.155921,2
10268,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,9,44,臺中市,大里區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,5,5,2,16,2,9,1,1,C03,7,1,1,10,2,11,,59,59,1,12,4,120.697086,24.090231,2
10269,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,9,45,臺中市,清水區,0,1,0,7,3,6,30,4,1,1,5,4,6,6,4,4,5,4,5,1,17,2,3,3,1,B12,7,9,1,8,2,1,,12,12,1,12,4,120.553437,24.273438,2
10270,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,9,51,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,,1,6,4,120.642251,24.140935,3
10271,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,9,52,臺中市,沙鹿區,0,1,0,7,2,6,30,4,1,1,5,4,6,6,4,4,10,4,5,2,15,2,9,1,1,C03,7,9,3,19,2,11,,12,12,1,13,4,120.565161,24.250291,2
10272,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,9,54,臺中市,西屯區,0,1,0,7,2,6,35,3,1,1,5,4,6,6,4,4,10,5,5,2,18,2,9,5,1,C03,7,6,1,10,2,14,,84,84,1,12,4,120.630847,24.173309,2
10273,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,9,56,臺中市,潭子區,0,0,0,7,,,30,,,,,,,,,,,,,,30,,,,,A12,,,1,,2,,,87,,1,13,4,120.709046,24.222362,3
10274,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,9,58,臺中市,北屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,5,5,1,13,2,9,2,1,C03,7,9,1,10,2,11,,84,84,1,12,4,120.705421,24.166723,2
10275,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,10,0,臺中市,大甲區,0,2,0,7,2,6,50,4,2,1,5,4,6,6,1,1,5,5,5,1,12,2,9,2,1,C03,7,9,1,10,2,12,,42,42,1,6,4,120.617029,24.347003,2
10276,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,10,2,臺中市,東區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,5,5,2,17,3,10,5,4,C03,7,8,1,10,2,11,,34,34,1,6,4,120.693575,24.149751,2
10277,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,10,2,臺中市,大里區,0,0,0,7,,,60,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,7,,1,12,4,120.685834,24.103175,3
10278,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,10,7,臺中市,南屯區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,1,5,5,2,18,2,9,5,4,C03,7,9,1,10,2,12,,59,59,1,6,4,120.640361,24.147916,2
10279,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,10,9,臺中市,大里區,0,0,0,7,,,0,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,49,,1,13,4,120.688482,24.103095,3
10280,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,10,9,臺中市,太平區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,A11,,,1,,2,,,84,,1,6,4,120.704587,24.115062,3
10281,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,10,11,臺中市,烏日區,0,0,0,7,1,6,50,4,2,1,5,4,6,6,1,1,9,,5,1,13,,,,,C03,,,1,,2,,,7,7,1,6,2,120.644537,24.056476,3
10282,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,10,13,臺中市,西屯區,0,1,0,7,2,6,80,13,7,1,5,4,6,6,4,4,1,4,5,1,12,2,9,3,1,B12,7,15,1,8,2,7,,40,40,1,13,4,120.634948,24.179291,2
10283,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,10,15,臺中市,沙鹿區,0,2,0,7,2,6,40,3,1,1,5,4,6,6,2,1,10,5,5,2,16,2,9,2,1,C03,7,9,1,10,2,12,,21,21,1,5,4,120.578062,24.22331,2
10284,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,10,18,臺中市,西區,0,1,0,7,3,6,50,13,7,1,5,4,6,6,4,4,1,4,4,2,18,2,9,1,1,C03,7,9,1,10,1,12,,84,84,1,6,4,120.661283,24.160096,2
10285,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,10,20,臺中市,大里區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,51,,1,12,4,120.677788,24.096385,3
10286,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,10,20,臺中市,沙鹿區,0,2,0,7,3,6,40,13,8,1,5,4,6,6,4,4,1,4,3,1,13,2,9,2,1,C03,7,8,1,10,2,11,,7,7,1,5,4,120.579967,24.197815,2
10287,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,10,30,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,,1,12,4,120.669146,24.126668,3
10288,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,10,30,臺中市,西屯區,0,2,0,7,2,6,30,3,1,1,5,4,6,6,4,4,10,5,5,2,16,2,9,1,1,C03,7,6,1,10,2,14,,14,14,1,12,4,120.645124,24.181139,2
10289,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,10,33,臺中市,太平區,0,1,0,7,3,6,50,5,1,1,5,4,6,6,1,1,5,4,5,2,12,3,10,3,1,B13,7,9,1,8,2,2,,42,42,1,12,4,120.724544,24.149617,2
10290,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,10,34,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,11,,,,,B03,,,1,,1,,,20,,1,12,4,120.648714,24.150494,3
10291,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,10,35,臺中市,外埔區,0,0,0,7,,,40,,,,,,,,,,,,,,17,,,,,B12,,,1,,2,,,8,,1,12,4,120.635949,24.341107,3
10292,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,10,36,臺中市,烏日區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,12,,1,12,4,120.626022,24.109318,3
10293,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,10,41,臺中市,北區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,1,1,8,3,5,1,17,3,10,3,1,B01,7,1,1,4,2,4,,51,51,1,13,4,120.682414,24.161406,2
10294,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,10,43,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,9,,,,,B03,,,1,,1,,,50,,1,12,4,120.598253,24.109287,3
10295,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,10,44,臺中市,沙鹿區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,18,2,8,2,1,C03,7,9,1,10,2,14,,59,59,1,6,4,120.574724,24.227459,2
10296,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,10,46,臺中市,西屯區,0,1,0,7,2,6,40,13,8,1,5,4,6,6,4,4,3,4,3,2,13,2,9,5,1,C03,7,9,1,10,2,11,,7,7,1,12,4,120.648152,24.163883,2
10297,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,10,48,臺中市,沙鹿區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,49,,1,13,4,120.559814,24.222816,3
10298,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,10,50,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B13,,,1,,2,,,84,,1,12,4,120.688424,24.133033,3
10299,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,10,50,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,8,,1,6,4,120.697563,24.170281,3
10300,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,10,53,臺中市,南屯區,0,0,0,7,3,6,50,13,9,1,5,4,6,6,1,1,3,4,5,2,13,,,,,C02,,,1,,2,,,7,,1,12,4,120.622981,24.149725,3
10301,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,10,55,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,84,84,1,6,4,120.686642,24.185528,3
10302,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,10,55,臺中市,西屯區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,1,1,3,4,4,2,17,3,10,3,1,B03,7,11,1,8,2,6,,45,45,1,12,4,120.644674,24.15773,2
10303,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,10,56,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,,1,12,4,120.656045,24.165483,3
10304,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,10,59,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,,,,,,,,,119,,1,,,120.648884,24.119841,3
10305,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,11,0,臺中市,烏日區,0,0,0,7,,,0,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,84,,1,13,4,120.626721,24.102033,3
10306,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,11,2,臺中市,龍井區,0,1,0,7,3,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,1,3,1,B03,7,9,1,8,2,1,,20,20,1,6,4,120.514561,24.222137,2
10307,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,11,6,臺中市,西區,0,1,0,7,2,6,50,4,2,1,5,4,6,6,1,1,10,5,5,2,13,2,9,2,1,C03,7,9,1,10,2,11,,84,84,1,6,4,120.659687,24.157317,2
10308,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,11,7,臺中市,龍井區,0,1,0,7,2,6,50,5,1,1,5,4,6,6,4,4,10,5,5,2,12,3,10,5,4,B03,7,9,1,8,2,2,,8,8,1,6,4,120.5895,24.180821,2
10309,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,11,7,臺中市,沙鹿區,0,2,0,7,2,6,40,13,8,1,5,4,6,6,1,1,1,4,4,1,13,2,8,2,1,C03,7,9,1,10,1,11,,7,7,1,6,4,120.570793,24.240719,2
10310,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,11,8,臺中市,神岡區,0,2,0,7,2,6,50,13,7,1,5,4,6,6,4,4,5,5,4,2,16,2,9,1,1,C03,7,11,1,10,2,14,,44,44,1,12,4,120.701046,24.263145,2
10311,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,11,10,臺中市,西區,0,0,0,7,3,6,50,4,2,1,5,4,6,6,1,1,8,3,5,2,12,,,,,C03,,,1,,1,,,8,,1,13,4,120.661665,24.152449,4
10312,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,11,10,臺中市,北區,0,1,0,7,2,6,50,4,2,1,5,4,6,6,2,1,10,5,5,2,13,2,8,2,1,C03,7,9,1,10,2,11,,7,7,1,6,4,120.682388,24.154058,2
10313,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,11,11,臺中市,南區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,,1,6,4,120.671082,24.115812,3
10314,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,11,14,臺中市,東區,0,1,0,7,3,6,50,4,9,1,5,4,6,6,1,1,5,5,5,2,18,2,9,5,4,C03,7,9,1,10,2,14,,84,84,1,6,4,120.697168,24.135159,2
10315,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,11,15,臺中市,太平區,0,0,0,7,,,80,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,59,59,1,6,4,120.710725,24.141557,3
10316,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,11,15,臺中市,龍井區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,5,5,1,17,3,10,3,1,B03,7,1,1,8,2,4,,51,51,1,6,4,120.523356,24.201983,2
10317,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,11,18,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,78,78,1,12,4,120.722671,24.238179,3
10318,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,11,20,臺中市,潭子區,0,1,0,7,2,6,60,13,8,1,5,4,6,6,4,4,1,4,4,1,17,2,9,3,1,B03,7,9,1,8,2,5,,59,59,1,13,4,120.705416,24.212478,2
10319,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,11,20,臺中市,南屯區,0,1,1,7,3,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,13,5,9,2,4,C03,7,6,5,19,9,11,,7,7,1,6,4,120.609707,24.138486,2
10320,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,11,21,臺中市,清水區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,4,4,1,12,4,120.561254,24.267488,3
10321,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,11,22,臺中市,清水區,0,2,0,7,3,6,50,4,1,1,5,4,6,6,1,1,9,4,5,1,17,2,9,1,1,C03,7,15,1,10,2,11,,84,84,1,12,4,120.561153,24.267324,2
10322,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,11,23,臺中市,中區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,17,2,9,1,1,C04,7,1,1,10,2,11,,20,20,1,12,4,120.675771,24.144281,2
10323,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,11,28,臺中市,神岡區,0,0,0,7,,,30,,,,,,,,,,,,,,35,,,,,B12,,,1,,1,,,78,,1,12,4,120.698528,24.274273,3
10324,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,11,29,臺中市,后里區,0,1,0,7,2,6,40,4,1,1,5,4,6,6,1,1,10,5,5,2,12,3,10,5,4,B03,7,9,1,8,2,2,,84,84,1,12,4,120.714622,24.305861,2
10325,66000,387130000C,(04)23274275,(04)23288582,2024,11,26,11,30,臺中市,烏日區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,9,4,4,2,17,3,10,3,1,B03,7,11,1,8,2,8,,45,45,1,12,4,120.650411,24.110374,2
